motivate	v. Syn. prompt; stimulate; impel	(激发,刺激) stimulate; impel; provide with an incentive; move to action
motivation	n. Syn. incentive; drive	(动机,刺激) incentive; psychological feature that arouses an organism to action toward a desired goal
motive	n. Syn. intention; purpose	(动机) emotion, desire, physiological need; that which gives purpose and direction to behavior
motto	n.	(座右铭,箴言) short, suggestive expression of a guiding principle; maxim
mould	n.	(泥土) crumbling, soft, friable earth; soil
mount	v.	(登,上(马或车),攀登,爬上,骑,乘) go up or advance; fix onto a backing; put up or launch
mourn	v.	(哀悼,哀伤) express or to feel grief or sorrow; grieve; be sorrowful
mournful	a. Syn. sorrowful; sad; gloomy	(悲痛的,悲哀的) feeling or expressing sorrow or grief; sad; gloomy
mourning	n.	(悲恸,服丧) expression of deep sorrow because someone has died
moustache	n.	(胡须) hair growing on the human upper lip, especially when cultivated and groomed
mouth	n. Syn. entrance	(入口) opening through which an animal receives food; aperture between jaws or between lips
movement	n.	(移动,转换) act of moving; change of place or posture; transference, by any means, from one situation to another
muffle	n.	(使声音降低,裹,覆盖,围住) bare end of nose between nostrils
muffler	n.	(消音器,围巾) heavy scarf worn around the neck for warmth; anything used in muffling; part of the exhaust pipe of a car that dampens the noise
multiple	a.	(多样的,多重的) having, or consisting of more than one part; many
multiply	v. Syn. proliferate; increase	(繁殖,增加) proliferate; increase; combine by multiplication
multitude	n.	(大量,多数,大众,民众) a great number; many
municipal	a. Syn. metropolitan; civic	(市的,市政的) metropolitan; civic; having local self-government
murmur	v.	(柔声地说,喃喃而言) make low, confused, and indistinct sound, like that of running water
muscular	a. Syn. brawny	(强壮的,肌肉发达的) having or suggesting great physical power; of or relating to or consisting of muscle
muse	v. Syn. ponder	(沉思) be absorbed in one's thoughts; consider or say thoughtfully
mushroom	v.	(膨胀,迅速生长) multiply, grow, or expand rapidly
mute	a.	(沉默的,弱音器) refraining from producing speech or vocal sound; unable to speak; expressed without speech; unspoken
mutton	n.	(羊肉) sheep; flesh of a sheep; loose woman; prostitute
mutual	a. Syn. interactive; shared	(相互的,共有的) common to or shared by two or more parties; shared
myriad	a. Syn. innumerable; many; countless; numberless	(无数,非常多) of very large or indefinite number; of ten thousand
mysterious	a.	(神秘的) beyond ordinary understanding
myth	n. Syn. legend; fable	(神话,神话故事) legend; fable; a traditional story accepted as history
mythology	n.	((总称)神话) study of myths; collection of myths
naked	a. Syn. nude; bare	(裸体的,无遮盖的) bare and pure; completely unclothed
namely	ad.	(即,就是,换句话说) by name; by particular mention; expressly; that is to say
nap	n.	(小睡,打盹) a period of time spent sleeping
narrator	n.	(讲述者) someone who tells a story
nasty	a.	(丑陋的,令人不愉快的) very dirty, foul; disgusting; nauseous
native	a.	(本地产的,土产的,土著的) being as origin; as found in nature in the elemental form
nausea	n.	(作呕,恶心) feeling of sickness in stomach by an urge to vomit; strong aversion; disgust
naval	a. Syn. maritime	(海军的,军舰的) relating to, or adjacent to the sea; relating to marine shipping or navigation
navigable	a.	(可以通航的) wide and deep enough to allow ships to pass through; able to be steered
navigation	n.	(航海) guidance of ships or airplanes from place to place
neat	a. Syn. tidy; clean	(整洁的,整齐的) clean or orderly
necessitate	v.	(使需要,使成为必需) make necessary or indispensable; render unavoidable
needle	n.	(针,针叶) long, thin, sharp implement usually for piercing such as sewing, or knitting
needy	a. Syn. poor; indigent	(贫穷的,生活艰辛的) poor; indigent; being in need; impoverished
negate	v. Syn. nullify; deny	(拒绝,否定,取消) cancel out; make ineffective or invalid; deny
negation	n.	(取消) act of denying; assertion of the nonrealistic or untruthfulness of anything
negative	a. Syn. adverse; disparaging	(否定的,负的) adverse; involving disadvantage or harm; pessimistic
neglect	v. Syn. disregard; ignore	(疏忽,忘记) disregard; ignore; pay little or no attention to
negligence	n. Syn. neglect	(疏忽,没能尽力的) neglect; failure to take reasonable care; state or quality of being negligent
negligent	a. Syn. careless; inattentive	(疏忽的,粗心大意的) careless; inattentive
negligible	a. Syn. insignificant; tiny	(可忽略不计的) so small, trifling, or unimportant that it may be easily disregarded
negotiable	a.	(可商量的,(支票)可兑现的) capable of being negotiated; transferable by assignment or endorsement to another person
negotiation	n.	(商议,谈判) discussion intended to produce an agreement
nervous	a. Syn. agitated; anxious	(神经的,神经紧张的,易激动的) agitated; anxious
network	n.	(网状系统,网络) any system of lines or channels crossing like the fabric of a net; complex, interconnected group or system
neutral	a. Syn. impartial	(自然的,中庸的,公允的) impartial; not supporting one side over another
neutron	n.	(中子) elementary particle with 0 charge and mass about equal to a proton
nevertheless	ad.	(尽管如此,不过,可是,然而) not the less; notwithstanding; in spite of that; yet
nickel	n.	(镍,镍币) coin worth one twentieth of a dollar
nightmare	n.	(恶梦,可怕的事) dream arousing feelings of intense fear, horror, and distress; event or experience that is intensely distressing
nitrogen	n.	(氮) colorless nonmetallic element, tasteless and odorless, comprising four fifths of the atmosphere by volume
nobility	n.	(贵族,高贵的身份,高贵) quality or state of being noble; superiority of mind or of character; commanding excellence; eminence
noisy	a. Syn. vociferous; clamorous	(嘈杂的) full of loud and nonmusical sounds; clamorous
nominal	a.	(名存实亡的,名义上的) in name only; insignificantly small
nominate	v. Syn. designate; appoint	(提名,任命) designate; appoint
nomination	n.	(提名,指派) act of naming or nominating; designation of a person as a candidate for office
nonsense	n. Syn. silliness; rubbish	(胡说,废话) silliness; words or signs having no intelligible meaning
norm	n. Syn. convention; standard; rule	(标准,规范) convention; standard; rule
normally	ad. Syn. usually; commonly	(通常地) usually; as a rule; regularly; according to a rule
notable	a. Syn. conspicuous; distinguished	(显著的,值得注意的) worthy of note or notice; remarkable; important
notably	ad. Syn. especially; remarkably; particularly	(显著地,特别地) especially; in a notable manner; remarkably; particularly
note	v.	(笔记,(外交)照会,注解,纸币,音符) observe carefully; notice; show; indicate
notify	v. Syn. declare; publish	(通知) make known; give notice to; inform by notice
notion	n. Syn. idea; conception	(概念,想法,看法,见解) general or universal conception; belief or opinion
notorious	a. Syn. disreputable; infamous	(臭名昭著的,声名狼藉的) disreputable; known widely and usually unfavorably; infamous
notwithstanding	ad.	(尽管,虽然,可是,然而) nevertheless; in spite of; despite anything to the contrary
nought	n. Syn. naught	(零,不存在) nonexistence; nothingness; zero
nourish	v. Syn. feed; nurture	(养育,滋养) provide with nourishment; provide with food or other substances necessary for life and growth
nourishment	n.	(营养品) a source of materials to nourish the body
novel	a. Syn. original; innovative	(新的,新颖的) previously unknown; strikingly new, unusual, or different; young
novelty	n. Syn. newness; innovation	(新奇) quality of being novel; newness; something new and unusual
nowadays	ad. Syn. now; presently	(现今,时下) during current time; presently
nowhere	ad.	(无处,无目的,无结果) not anywhere; not in any place or state
nuclear	a. Syn. atomic	(核子的,核的,原子能的) of, relating to, or forming a nucleus of an atom; pertaining to, or using nuclear weapons
nucleus	n. Syn. hub; core	(核子,核心) central or essential part around which other parts are gathered or grouped; core
nuisance	n.	(讨厌的人,讨厌的事) something that annoys or gives trouble and vexation; something that is offensive or noxious
null	a. Syn. invalid; void; nullified	(无效的,无价值的,等于零的) invalid; void; nullified; having no legal force; invalid
nullify	v.	(使无效) make invalid; make null; invalidate; counteract force or effectiveness of
numerical	a.	(数字的,表示数字的) belonging to number; denoting number; consisting in numbers; expressed by numbers, and not letters
numerous	a. Syn. many; various	(众多的,很多的) many; various; amounting to a large indefinite number
nursery	n.	(婴儿室,托儿所,苗圃) room for baby; area in a household set apart for the use of children
nylon	n.	(尼龙) any of a family of high-strength, resilient synthetic polymers
oak	n.	(橡树) any tree or shrub of the genus Quercus; durable wood of any of these trees or shrubs
oar	n.	(橹,桨,划(船)) long, thin, usually wooden pole with a blade at one end, used to row or steer a boat
oath	n. Syn. vow; pledge	(誓言,宣誓) solemn promise; commitment to tell the truth
obedient	a.	(服从的,顺从的) subject in will or act to authority; willing to obey; submissive to restraint, control, or command
object	v.	(反对(某人或某事)) be averse to or express disapproval of
